restaurant_id,restaurant_name,cuisine,price_range,delivery_time_min,distance_miles,rating,total_reviews,location,url
211,The Spicy Amigos,"Mexican, Appetizers",$$,24,0.8,4.5,379,Calgary,https://www.doordash.com/store/100091/?pickup=false
212,Modern Burger,"Burgers, Fries",$$,19,0.3,4.3,64,Calgary,https://www.doordash.com/store/2305543/?pickup=false
213,Noto Gelato,"Gelato, Dessert",$$,16,0.9,4.9,160,Calgary,https://www.doordash.com/store/1289572/?pickup=false
214,Mia Pasta,Salad,$,19,0.3,4.5,166,Calgary,https://www.doordash.com/store/1715083/?pickup=false
215,Aleppo Shawarma and Donair,"Mediterranean, Wraps",$$,22,1.4,4.5,169,Calgary,https://www.doordash.com/store/567185/?pickup=false
216,Sucre Patisserie & Cafe,"Cafe, Cookies",$$,24,0.8,4.7,269,Calgary,https://www.doordash.com/store/189835/?pickup=false
217,Side Street Pub & Grill,"Italian, Pizza",$$,29,1.3,4.4,1,Calgary,https://www.doordash.com/store/100109/?pickup=false
218,Subway,"Build Your Own, Cookies",$,12,0.3,4.4,188,Calgary,https://www.doordash.com/store/474676/?pickup=false
219,Beebop Doughnut Shop,"Donuts, Pastries",$$,22,0.8,4.7,180,Calgary,https://www.doordash.com/store/1957457/?pickup=false
220,Home & Away,"Italian, Burgers",$$,22,0.3,4.6,298,Calgary,https://www.doordash.com/store/946995/?pickup=false
221,Purple Perk,"Breakfast, Eggs",$$,26,0.9,4.5,142,Calgary,https://www.doordash.com/store/934196/?pickup=false
222,Vera's Burger Shack,"Burgers, Fries",$,16,0.3,4.4,186,Calgary,https://www.doordash.com/store/2207036/?pickup=false
223,Yummy Q,"Cafe, Gelato",$$,25,1.2,4.7,262,Calgary,https://www.doordash.com/store/764599/?pickup=false
224,Meshi,"Japanese, Sushi",$$,25,0.6,4.7,670,Calgary,https://www.doordash.com/store/443115/?pickup=false
225,Kawa Espresso Bar,"Coffee & Tea, Breakfast",$$,22,0.9,4.9,131,Calgary,https://www.doordash.com/store/1452259/?pickup=false
226,Bincho Izakaya,"Japanese, Sushi",$$,22,0.9,4.5,280,Calgary,https://www.doordash.com/store/556811/?pickup=false
227,Butterchick,"Street Food, Indian",$,20,0.8,3.5,123,Calgary,https://www.doordash.com/store/2531050/?pickup=false
228,Briggs Kitchen and Bar,"Appetizers, Salads",$$,20,0.3,4.4,80,Calgary,https://www.doordash.com/store/99780/?pickup=false
229,La Mano,"Italian, Sandwiches",$$,17,0.5,4.8,143,Calgary,https://www.doordash.com/store/1715493/?pickup=false
230,CHUNK'D Cookies,"Cookies, Ice Cream",$$,19,1.2,5,29,Calgary,https://www.doordash.com/store/22967470/?pickup=false
231,Wok Box,"Asian Fusion, Noodles",$,20,0.6,4,192,Calgary,https://www.doordash.com/store/1864944/?pickup=false
232,Chewgurt Yummy,"Chinese, Frozen Yogurt",$$,23,1.3,4.7,144,Calgary,https://www.doordash.com/store/2414772/?pickup=false
233,Upten Pizza Planet,"Italian, Pizza",$$,19,0.1515151515,4.5,50,Calgary,https://www.doordash.com/store/2650461/?pickup=false
234,Cafe MED Restaurant,"Café, Pizza",$$,21,0.1515151515,4.7,103,Calgary,https://www.doordash.com/store/1538312/?pickup=false
235,Snowcapz Cafe,"Beverages, Cafe",$$,21,0.3,4.6,150,Calgary,https://www.doordash.com/store/1486283/?pickup=false
236,Poco Loco Pizza (4 Avenue SW),"Italian, Pizza",$$,22,0.6,4.4,104,Calgary,https://www.doordash.com/store/99693/?pickup=false
237,Burnin Bird,"Beer, Dessert",$$,20,0.7,4.2,28,Calgary,https://www.doordash.com/store/2445748/?pickup=false
238,Frutta Gala,"Latte, Snacks",$$,21,0.5,4.8,56,Calgary,https://www.doordash.com/store/1750455/?pickup=false
239,Bridgeland Liquor Store,"Alcohol, Beer",$$,19,0.9,5,16,Calgary,https://www.doordash.com/convenience/store/2578784/?pickup=false
240,Green Chili - Fine Indian Cuisine,"Indian, Vegetarian",$$,29,1.5,4.4,830,Calgary,https://www.doordash.com/store/96084/?pickup=false
241,Polly's Kitchen,"Caribbean, Chicken",$$,25,1.5,4.4,188,Calgary,https://www.doordash.com/store/2370534/?pickup=false
242,Circle K,"Breakfast, Ice Cream",$$,13,0.1515151515,4,33,Calgary,https://www.doordash.com/convenience/store/1731013/?pickup=false
243,Han's Restaurant,"Chinese, Vegetarian",$$,28,0.4,4.7,315,Calgary,https://www.doordash.com/store/100236/?pickup=false
244,Dagu Rice Noodle 大鼓米线,"Chinese, Snacks",$$,18,0.4,4.8,125,Calgary,https://www.doordash.com/store/1385030/?pickup=false
245,Crepe Delicious,"Healthy, Desserts",$,19,0.6,4,22,Calgary,https://www.doordash.com/store/2850679/?pickup=false
246,pure street food,"Street Food, Snacks",$$,18,0.3,4.8,33,Calgary,https://www.doordash.com/store/2632375/?pickup=false
247,Cold Beer Liquor Store,"Wine, Beer",$$,28,2.1,4.7,293,Calgary,https://www.doordash.com/store/1596415/?pickup=false
248,Original Joe's,"Burgers, Alcohol",$$,23,0.07575757576,4.3,294,Calgary,https://www.doordash.com/store/1783871/?pickup=false
249,N9na,"Burgers, Poutineries",$$,18,0.5,4.1,63,Calgary,https://www.doordash.com/store/1080592/?pickup=false
250,Shawarma House,"Shawarma, Sandwiches",$$,22,0.5,4.3,64,Calgary,https://www.doordash.com/store/404023/?pickup=false
251,Pablo Cheese Tart,"Bakery, Smoothies",$$,22,1.7,4.7,55,Calgary,https://www.doordash.com/store/2862659/?pickup=false
252,KATSU 17,"Korean, Burgers",$$,21,0.8,4.7,51,Calgary,https://www.doordash.com/store/2479873/?pickup=false
253,The Brewer's Apprentice,"Beer, Wine & Spirits",$$,17,0.4,4.7,83,Calgary,https://www.doordash.com/store/1449300/?pickup=false
254,Copper Branch,"Vegan, Coffee & Tea",$$,22,1.6,4.6,1,Calgary,https://www.doordash.com/store/631559/?pickup=false
255,Moon Korean BBQ,"Korean, Barbecue",$$,22,0.4,4.5,265,Calgary,https://www.doordash.com/store/566900/?pickup=false
256,Ha long Bay Vietnamese Cuisine,"Vietnamese, Rice Bowl",$$,19,0.2,4.2,0,Calgary,https://www.doordash.com/store/2040401/?pickup=false
257,South Street Burger,"Burgers, Hot Dogs",$$,19,1.2,4.5,117,Calgary,https://www.doordash.com/store/2254813/?pickup=false
258,La Diperie,"Ice Cream, Cakes",$$,19,1.2,4.4,118,Calgary,https://www.doordash.com/store/2267737/?pickup=false
259,Panago Pizza,"Pizza, Salads",$$,18,0.6,4.4,124,Calgary,https://www.doordash.com/store/1327435/?pickup=false
260,TOA Vietnamese Cuisine,"Vietnamese, Vegetarian",$$,20,0.6,4.7,158,Calgary,https://www.doordash.com/store/364177/?pickup=false
261,Kanpai Sushi on 8th,"Japanese, Sushi",$$,22,0.9,4.6,47,Calgary,https://www.doordash.com/store/2373606/?pickup=false
262,Saffron Street,"Indian, Snacks",$$,21,0.3,4.6,83,Calgary,https://www.doordash.com/store/2488690/?pickup=false
263,Shrub Bloom,"Desserts, Sandwiches",$$,18,0.3,4.3,11,Calgary,https://www.doordash.com/store/1837083/?pickup=false
264,The Cat'n Fiddle Pub,"Sandwiches, Snacks",$$,27,1.6,4.4,178,Calgary,https://www.doordash.com/store/101452/?pickup=false
265,Greenfish,"Seafood, Japanese",$$,20,0.3,,0,Calgary,https://www.doordash.com/store/23268269/?pickup=false
266,Western Coffee Shop,"Sandwiches, Breakfast",$$,28,0.8,4.4,273,Calgary,https://www.doordash.com/store/99907/?pickup=false
267,Termeh Cafe Restaurant,"Cafe, Kebabs",$$,27,0.3,4.6,148,Calgary,https://www.doordash.com/store/1333871/?pickup=false
268,Spolumbo's Fine Foods,"Deli, Sandwiches",$$,26,2.4,4.8,210,Calgary,https://www.doordash.com/store/316748/?pickup=false
269,Cafe e-Rx,Coffee & Tea,$$,27,1.6,4.9,23,Calgary,https://www.doordash.com/store/942868/?pickup=false
270,Singapore Sam's Vegetarian and Gluten-Free,"Vegetarian, Chicken",$$,25,0.5,4.6,147,Calgary,https://www.doordash.com/store/1543382/?pickup=false
271,Wings & Things,"American, Fast Food",$,16,0.3,3.9,50,Calgary,https://www.doordash.com/store/1629437/?pickup=false
272,Burrito Bowl,"Churros, Tacos",$,25,0.8,3.5,22,Calgary,https://www.doordash.com/store/2531038/?pickup=false
273,Spring Roll Chalet,"Vietnamese, Vermicelli",$$,21,0.6,4.6,36,Calgary,https://www.doordash.com/store/1036439/?pickup=false
274,Calgary Shawarma,"Wraps, Salads",$$,26,1.2,4.5,124,Calgary,https://www.doordash.com/store/100072/?pickup=false
275,A&W Canada,"Canadian, Breakfast",$$,16,0.1136363636,4.4,198,Calgary,https://www.doordash.com/store/1670766/?pickup=false
276,Burger Inn,"Chicken, Burgers",$,29,0.6,4.6,499,Calgary,https://www.doordash.com/store/100910/?pickup=false
277,American Eclectic Burger,"American, Burgers",$,19,0.6,4.1,137,Calgary,https://www.doordash.com/store/680003/?pickup=false
278,AGNI Fine Indian Cuisine,"Indian, Tandoori",$$,28,1.3,4.6,119,Calgary,https://www.doordash.com/store/1607274/?pickup=false
279,Deepak's Dhaba Indian Food & Market,"Indian, Vegan",$$,26,1.2,4.5,42,Calgary,https://www.doordash.com/store/2655641/?pickup=false
280,Truedan Crescent Heights,"Dairy Free, Taiwanese",$$,25,1.2,4.6,189,Calgary,https://www.doordash.com/store/1372122/?pickup=false
281,Canadian Pizza Unlimited,"Pizza, Shawarma",$,30,1.2,4.2,470,Calgary,https://www.doordash.com/store/99536/?pickup=false
282,Soleil Bistro & Bar,"French, Waffles",$$,20,0.6,4.6,14,Calgary,https://www.doordash.com/store/22990272/?pickup=false
283,Donair Station / Kabul Lounge,"Middle Eastern, Wraps",$$,21,0.8,3.2,59,Calgary,https://www.doordash.com/store/1764341/?pickup=false
284,Rodney's Oyster House,"Seafood, Fish",$$,24,0.4,4.7,28,Calgary,https://www.doordash.com/store/1958878/?pickup=false
285,Pizza & Fritou Chicken Downtown,"Fried Chicken, Pizza",$,29,0.1515151515,4.1,279,Calgary,https://www.doordash.com/store/173249/?pickup=false
286,Another Wing By DJ Khaled,"American, Chicken",$,15,0.3,4.4,30,Calgary,https://www.doordash.com/store/2430640/?pickup=false
287,SS106 Aperitivo Bar,"Italian, Pizza",$$,26,1.1,4.5,0,Calgary,https://www.doordash.com/store/99660/?pickup=false
288,Shawarma Knight,"Shawarma, Wraps",$$,26,1.4,4.5,108,Calgary,https://www.doordash.com/store/99749/?pickup=false
289,Soban Korean BBQ,"Korean, Barbecue",$$,28,0.4,4.5,144,Calgary,https://www.doordash.com/store/178367/?pickup=false
290,Big John's Pizza & Donairs,"Pizza, Italian",$$,22,0.9,4.3,13,Calgary,https://www.doordash.com/store/2836358/?pickup=false
291,European Bakery and Deli,"Bakery, Dessert",$$,28,0.6,4.7,102,Calgary,https://www.doordash.com/store/100078/?pickup=false
292,Gyu-Kaku Japanese BBQ,"Sauce, Dessert",$$,26,0.6,4.5,386,Calgary,https://www.doordash.com/store/99667/?pickup=false
293,Annabelle's Kitchen,"Italian, Pizza",$$,24,0.07575757576,4.4,79,Calgary,https://www.doordash.com/store/1120314/?pickup=false
294,Wow Bao,"Chinese, Asian",$,22,0.8,3.8,21,Calgary,https://www.doordash.com/store/23225156/?pickup=false
295,Pita Basket,"Lebanese, Falafel",$,24,0.6,4.1,90,Calgary,https://www.doordash.com/store/99597/?pickup=false
296,Takori,"Bowls, Quesadillas",$$,22,0.3,4,0,Calgary,https://www.doordash.com/store/23154661/?pickup=false
297,Rebel Wings,"American, Wings",$,14,0.3,3.9,33,Calgary,https://www.doordash.com/store/1629469/?pickup=false
298,Mucho Burrito,"Mexican, Burritos",$,21,0.3,4.2,189,Calgary,https://www.doordash.com/store/882552/?pickup=false
299,Luxor Emporium Cafe,"Soup, Salads",$$,26,0.9,5,0,Calgary,https://www.doordash.com/store/99978/?pickup=false
300,Jusfruit Bridgeland,"Cakes, Chocolates",$,26,1.1,2,0,Calgary,https://www.doordash.com/store/2620922/?pickup=false
301,Pearl House Cafe,"Coffee, Takeout",$$,27,0.4,4.2,11,Calgary,https://www.doordash.com/store/99984/?pickup=false
302,The Landing Group,"Alcohol, Pizza",$$,24,0.5,4,23,Calgary,https://www.doordash.com/store/426370/?pickup=false
303,O-My Kimbap & O-My Snow,"Korean, Dessert",$$,23,1.1,,0,Calgary,https://www.doordash.com/store/23336068/?pickup=false
304,Drippin Sauce,"Burgers, Chicken",$$,25,0.9,4.7,140,Calgary,https://www.doordash.com/store/1256713/?pickup=false
305,Kim Chi House,"Japanese, Korean",$$,22,0.4,4.6,196,Calgary,https://www.doordash.com/store/1048518/?pickup=false
306,Purdys Chocolatier,"Chocolates, Gift",$$,15,0.4,5,15,Calgary,https://www.doordash.com/store/1222888/?pickup=false
307,Alley Burger,"Burgers, Salads",$$,27,0.6,4.5,37,Calgary,https://www.doordash.com/store/1488285/?pickup=false
308,The Ice Cream Shop By Ghost Kitchens,"Bakery, Cheesecake",$,28,1.8,4.4,186,Calgary,https://www.doordash.com/store/980545/?pickup=false
309,MyMy Sub,"Vermicelli, Noodles",$$,28,1.8,4.7,14,Calgary,https://www.doordash.com/store/23173274/?pickup=false
310,Smoke N BBQ,"Sandwiches, Brisket",$$,22,0.4,3.6,0,Calgary,https://www.doordash.com/store/22984114/?pickup=false
311,The Bank and Baron Pub,"Pubs, Appetizers",$$,23,0.0946969697,3.8,0,Calgary,https://www.doordash.com/store/100161/?pickup=false
312,Man vs Fries,"Black-Owned, Chicken",$,20,0.3,4.4,415,Calgary,https://www.doordash.com/store/1598712/?pickup=false
313,New York Fries,"Fries, Hot Dogs",$$,20,0.3,4.4,134,Calgary,https://www.doordash.com/store/1029186/?pickup=false
314,T2722 Barista YYC,"Sweets, Coffee & Tea",$$,26,0.5,5,18,Calgary,https://www.doordash.com/store/2335551/?pickup=false
315,Metropolitan Grill,"Bar and Grill, Salads",$$,26,0.3,4.5,15,Calgary,https://www.doordash.com/store/100228/?pickup=false
316,Jugo Juice,"Smoothies, Juice Bar",$$,26,0.4,4.3,77,Calgary,https://www.doordash.com/store/1008988/?pickup=false
317,Good Earth Coffeehouse,"Coffee & Tea, Bakery",$$,22,0.6,4.6,61,Calgary,https://www.doordash.com/store/1779752/?pickup=false
318,MrBeast Burger,"Burgers, Sandwiches",$,21,0.6,3.9,340,Calgary,https://www.doordash.com/store/1507298/?pickup=false
319,Petro Canada Convenience,"Convenience, Grocery",$$,24,0.7,4.6,0,Calgary,https://www.doordash.com/convenience/store/2840597/?pickup=false
320,Sticky Wings,"American, Fast Food",$,21,0.3,4.4,15,Calgary,https://www.doordash.com/store/1608173/?pickup=false
321,Daydream Cafe,Fast food,$,20,0.6,,0,Calgary,https://www.doordash.com/store/23143967/?pickup=false
322,Klein & Harris,"Sandwiches, Dessert",$$,22,0.1136363636,4.7,98,Calgary,https://www.doordash.com/store/99821/?pickup=false
323,Black salt Bistro,"Breakfast, Wraps",$$,27,1.4,,0,Calgary,https://www.doordash.com/store/23415600/?pickup=false
324,Jollibee,"Chicken, Burgers",$$,23,1.2,4.6,7,Edmonton,https://www.doordash.com/store/1208957/?pickup=false
325,JOEY Restaurants,"Alcohol, Steak",$$,27,0.0946969697,4.4,6,Edmonton,https://www.doordash.com/store/150003/?pickup=false
326,Earls Kitchen + Bar,"Canadian, Alcohol",$$,27,1.3,4.5,1,Edmonton,https://www.doordash.com/store/172560/?pickup=false
327,LOCAL Public Eatery,"Alcohol, Sandwiches",$$,20,0.8,4.6,3,Edmonton,https://www.doordash.com/store/172604/?pickup=false
328,Popeyes Louisiana Kitchen,"Fast Food, Chicken",$$,21,0.6,4.4,1,Edmonton,https://www.doordash.com/store/1695865/?pickup=false
329,Panini's Italian Cucina,"Italian, Pizza",$$,28,1.2,4.7,1,Edmonton,https://www.doordash.com/store/155466/?pickup=false
330,Harvey's,"Chicken, Sandwiches",$,19,0.5,4.5,2,Edmonton,https://www.doordash.com/store/695538/?pickup=false
331,CoCo Fresh Tea & Juice,"Milk Tea, Bubble Tea",$$,18,0.5,4.8,2,Edmonton,https://www.doordash.com/store/1081032/?pickup=false
332,Dairy Queen,"Ice Cream, Desserts",$$,20,0.6,4.4,1,Edmonton,https://www.doordash.com/store/1375789/?pickup=false
333,All Happy Family Restaurant,"Chinese, Seafood",$$,15,0.3,4.6,880,Edmonton,https://www.doordash.com/store/149821/?pickup=false
334,Tim Hortons,"Canadian, Sandwiches",$$,15,0.07575757576,4.4,610,Edmonton,https://www.doordash.com/store/1631594/?pickup=false
335,Nando's PERi-PERi,"Barbecue, Portuguese",$$,23,1.3,4.3,2,Edmonton,https://www.doordash.com/store/149769/?pickup=false
336,Wayback Burgers Restaurant & Bar,"Burgers, Milk Shakes",$$,27,0.3,4.5,1,Edmonton,https://www.doordash.com/store/1324245/?pickup=false
337,Valueliquorhub,"Beer, Wine & Spirits",$$,23,1.4,4.7,487,Edmonton,https://www.doordash.com/convenience/store/1610316/?pickup=false
338,Queen Donair,"Fast Food, Burgers",$,17,0.6,4.3,770,Edmonton,https://www.doordash.com/store/236396/?pickup=false
339,The Burger's Priest,"Burgers, Fast Food",$$,17,0.6,4.4,1,Edmonton,https://www.doordash.com/store/150104/?pickup=false
340,7-Eleven,"Burgers, Wings",$$,21,0.0946969697,4.6,366,Edmonton,https://www.doordash.com/store/1207162/?pickup=false
341,Gravy,"Burgers, Fries",$$,24,1.5,4.8,1,Edmonton,https://www.doordash.com/store/149818/?pickup=false
342,Ramen Misoya,"Japanese, Appetizers",$$,17,0.3,4.7,710,Edmonton,https://www.doordash.com/store/787431/?pickup=false
343,Primetime Donair & Poutine,"Dessert, Hamburgers",$$,18,0.9,4.6,510,Edmonton,https://www.doordash.com/store/567321/?pickup=false
344,Bourbon St Grill (Kingsway Mall),"Salads, Noodles",$$,22,1.3,4.7,482,Edmonton,https://www.doordash.com/store/1430774/?pickup=false
345,Wok Box,"Chinese, Noodles",$$,18,0.3,4.3,770,Edmonton,https://www.doordash.com/store/826466/?pickup=false
346,La Shish Shawarma,"Mediterranean, Shawarma",$$,24,1.2,4.5,169,Edmonton,https://www.doordash.com/store/145552/?pickup=false
347,Shoyu Sushi,"Sushi, Japanese",$$,26,0.6,4.6,239,Edmonton,https://www.doordash.com/store/2430848/?pickup=false
348,Marco's Famous,"Burgers, Poutineries",$$,18,0.7,4.6,345,Edmonton,https://www.doordash.com/store/1385038/?pickup=false
349,Denny's,"American, Breakfast",$,25,0.4,4.3,1,Edmonton,https://www.doordash.com/store/229235/?pickup=false
350,A&W Canada,"Canadian, Breakfast",$,19,1.1,4.5,900,Edmonton,https://www.doordash.com/store/166551/?pickup=false
351,Taste Of Shangri-la,"Indian, Chinese",$$,27,1.7,4.6,960,Edmonton,https://www.doordash.com/store/1047946/?pickup=false
352,Tiffin India's Fresh Kitchen,"Naan, Roti",$$,15,0.3,4.4,45,Edmonton,https://www.doordash.com/store/23033903/?pickup=false
353,Amore Pasta,Salads,$$,15,0.1325757576,4.5,235,Edmonton,https://www.doordash.com/store/701334/?pickup=false
354,Zaytun restaurant and cafe,"Wraps, Pizza",$$,19,0.5,4.4,482,Edmonton,https://www.doordash.com/store/1068769/?pickup=false
355,Tokyo Express,"Japanese, Sushi",$$,19,1,4.7,230,Edmonton,https://www.doordash.com/store/172774/?pickup=false
356,The Parlour Italian Kitchen & Bar,"Italian, Alcohol",$,19,0.4,4.3,349,Edmonton,https://www.doordash.com/store/1056314/?pickup=false
357,Cosmic Pizza & Donair,"Pizza, Poutineries",$$,20,0.2,4.4,420,Edmonton,https://www.doordash.com/store/1267582/?pickup=false
358,Pizza 73,"Pizza, Sandwiches",$$,21,0.6,4.4,1,Edmonton,https://www.doordash.com/store/491696/?pickup=false
359,Booster Juice,"Juice Bars & Smoothies, Healthy",$,18,0.6,4.7,530,Edmonton,https://www.doordash.com/store/166576/?pickup=false
360,Namaste India,"Indian, Vegetarian",$$,19,0.4,4.5,301,Edmonton,https://www.doordash.com/store/1721788/?pickup=false
361,Tacos On Whyte,"Mexican, Nachos",$$,26,1.9,4.5,229,Edmonton,https://www.doordash.com/store/612426/?pickup=false
362,Blue Orchid Chinese Restaurant,"Chinese, Seafood",$$,21,0.8,4.4,371,Edmonton,https://www.doordash.com/store/155419/?pickup=false
363,MOXIES,"Bar and Grill, Salads",$$,24,1,4.4,310,Edmonton,https://www.doordash.com/store/1585267/?pickup=false
364,Freshii,"Tacos, Burritos",$$,14,0.3,4.4,493,Edmonton,https://www.doordash.com/store/229268/?pickup=false
365,Rice Bowl Deluxe,"Rice Bowl, Noodles",$$,30,2.1,4.5,900,Edmonton,https://www.doordash.com/store/172665/?pickup=false
366,1ST RND,"Alcohol, Burgers",$$,22,0.8,4.4,346,Edmonton,https://www.doordash.com/store/935084/?pickup=false
367,Quesada Burritos & Tacos,"Mexican, Tacos",$$,15,0.5,4.5,297,Edmonton,https://www.doordash.com/store/1710937/?pickup=false
368,The Chopped Leaf,"Chicken, Wraps",$,15,0.3,4.2,158,Edmonton,https://www.doordash.com/store/172743/?pickup=false
369,Fuzion Donuts,"Bakery, Donuts",$$,15,0.3,4.6,51,Edmonton,https://www.doordash.com/store/2835034/?pickup=false
370,Hong Kong Bakery,"Bakery, Cakes",$$,17,0.5,4.4,160,Edmonton,https://www.doordash.com/store/445767/?pickup=false
371,Marble Slab Creamery,"Cakes, Ice Cream",$$,15,0.6,4.6,230,Edmonton,https://www.doordash.com/store/493490/?pickup=false
372,Szechuan Garden,"Chinese, Vegetarian",$,29,1.9,4.3,670,Edmonton,https://www.doordash.com/store/155420/?pickup=false
373,Loaded Pierogi,"Salads, Beer",$$,21,0.5,4.6,276,Edmonton,https://www.doordash.com/store/726405/?pickup=false
374,Gangnam Street Food,"Korean, Snacks",$$,24,1.2,4.7,381,Edmonton,https://www.doordash.com/store/1496572/?pickup=false
375,Remedy Cafe,"Vegetarian Friendly, Wraps",$$,20,0.3,4.7,71,Edmonton,https://www.doordash.com/store/150716/?pickup=false
376,Dagu Rice Noodle 大鼓米线,"Chinese, Snacks",$$,24,0.3,4.6,213,Edmonton,https://www.doordash.com/store/953320/?pickup=false
